CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
280725	1885.31934	19045223893	0.43714	0.28915	1885.18518	0.13416	4071	1	0.44488	0.27926	1	0.42982	0.26092	1	0.43735	0.27009	1	0.33206	0.54301	19.48549	1.11537	1	0.59719	0.55996	19.97028	1.11537	1	-0.04221	-0.01052	0.66458	0.00377	1	0.02504	-0.01404	0.66395	0.00436	1	0.52240	0.53426	0	
280726	1885.32593	19045289572	0.43709	0.28806	1885.18518	0.14075	4071	1	0.44162	0.28722	1	0.43047	0.24325	1	0.43605	0.26524	1	0.33204	0.54306	19.52416	1.12318	1	0.59723	0.55998	20.00673	1.12318	1	-0.04221	-0.01052	0.66458	0.00375	1	0.02504	-0.01404	0.66395	0.00432	1	0.52240	0.53426	0	
280727	1885.33179	19045348299	0.43701	0.28695	1885.18518	0.14661	4071	1	0.44026	0.28134	1	0.43048	0.24332	1	0.43537	0.26233	1	0.33201	0.54315	19.55325	1.13098	1	0.59720	0.56002	20.14620	1.12309	1	-0.04176	-0.01036	0.65748	0.00376	1	0.02419	-0.01354	0.64015	0.00430	1	0.52240	0.53426	0	
280728	1885.33948	19045425046	0.43717	0.28543	1885.18518	0.15430	4071	1	0.44201	0.25081	1	0.43948	0.25021	1	0.44074	0.25051	1	0.33203	0.54317	19.51285	1.12309	1	0.59728	0.55998	20.00628	1.11519	1	-0.04176	-0.01036	0.65748	0.00376	1	0.02419	-0.01354	0.64015	0.00429	1	0.52240	0.53426	0	
280729	1885.34521	19045482591	0.43759	0.28403	1885.18518	0.16003	4071	1	0.45198	0.24639	1	0.44365	0.25468	1	0.44782	0.25053	1	0.33208	0.54315	19.57843	1.11519	1	0.59749	0.56002	19.83740	1.10729	1	-0.04176	-0.01036	0.65748	0.00373	1	0.02419	-0.01354	0.64015	0.00429	1	0.52240	0.53426	0	
280730	1885.35266	19045556205	0.43807	0.28333	1885.18518	0.16748	4071	1	0.45461	0.25889	1	0.44541	0.27271	1	0.45001	0.26580	1	0.33226	0.54323	19.43542	1.09948	1	0.59731	0.56006	20.11086	1.08452	1	-0.04039	-0.01013	0.63680	0.00385	1	0.02368	-0.01323	0.62544	0.00428	1	0.52240	0.53426	0	
280731	1885.35876	19045618162	0.43822	0.28402	1885.18518	0.17358	4071	1	0.46722	0.30508	1	0.41678	0.29887	1	0.44200	0.30197	1	0.33249	0.54364	18.98165	1.07671	1	0.59779	0.56079	20.89804	1.06965	1	-0.04039	-0.01013	0.63680	0.00374	1	0.02368	-0.01323	0.62544	0.00427	1	0.52240	0.53426	0	
280732	1885.36597	19045690109	0.43850	0.28658	1885.18518	0.18079	4071	1	0.44246	0.37982	1	0.44991	0.33155	1	0.44619	0.35568	1	0.33322	0.54469	18.99813	1.06184	1	0.59815	0.56235	21.43228	1.05477	1	-0.04039	-0.01013	0.63680	0.00375	1	0.02368	-0.01323	0.62544	0.00435	1	0.52240	0.53426	0	
280733	1885.37244	19045754558	0.43882	0.28914	1885.18518	0.18726	4071	1	0.44524	0.39037	1	0.44991	0.33148	1	0.44758	0.36093	1	0.33357	0.54506	19.95053	1.04697	1	0.59814	0.56196	20.31129	1.05487	1	-0.04031	-0.01059	0.64154	0.00372	1	0.02530	-0.01442	0.66303	0.00430	1	0.52240	0.53426	0	
280734	1885.37939	19045823854	0.44052	0.29541	1885.18518	0.19421	4071	1	0.48917	0.47420	1	0.49080	0.48011	1	0.48998	0.47716	1	0.33451	0.54685	18.97803	1.05487	1	0.59913	0.56478	21.69175	1.06983	1	-0.04031	-0.01059	0.64154	0.00383	1	0.02530	-0.01442	0.66303	0.00426	1	0.52240	0.53426	0	
280735	1885.38574	19045887949	0.44237	0.30172	1885.18518	0.20056	4071	1	0.50739	0.47718	1	0.48806	0.50506	1	0.49772	0.49112	1	0.33463	0.54715	18.94951	1.06983	1	0.59951	0.56523	21.56317	1.08479	1	-0.04031	-0.01059	0.64154	0.00391	1	0.02530	-0.01442	0.66303	0.00436	1	0.52240	0.53426	0	
280736	1885.39246	19045954145	0.45561	0.33632	1885.18518	0.20056	4071	0	0.50537	0.46801	1	0.48776	0.50102	1	0.49656	0.48451	1	0.33471	0.54715	19.19740	1.08479	1	0.59962	0.56539	21.55938	1.09186	1	-0.04031	-0.01061	0.64308	0.00394	1	0.02461	-0.01414	0.64105	0.00431	1	0.52240	0.53426	0	
280737	1885.39941	19046023950	0.47847	0.40964	1885.18518	0.20056	4071	0	0.49934	0.47065	1	0.50331	0.49528	1	0.50132	0.48297	1	0.33471	0.54723	18.96360	1.09186	1	0.60008	0.56567	21.59674	1.08396	1	-0.04031	-0.01061	0.64308	0.00391	1	0.02461	-0.01414	0.64105	0.00429	1	0.52240	0.53426	0	
280738	1885.40613	19046092068	0.48159	0.43987	1885.18518	0.20056	4071	0	0.50088	0.49829	1	0.47478	0.50237	1	0.48783	0.50033	1	0.33478	0.54722	18.81947	1.08396	1	0.60021	0.56562	21.22435	1.07606	1	-0.04031	-0.01061	0.64308	0.00393	1	0.02461	-0.01414	0.64105	0.00432	1	0.52240	0.53426	0	
280739	1885.41284	19046159035	0.49233	0.49456	1885.18518	0.20056	4071	0	0.50089	0.49834	1	0.47478	0.50242	1	0.48784	0.50038	1	0.33477	0.54721	18.71638	1.08387	1	0.60024	0.56565	21.33799	1.07597	1	-0.04132	-0.01089	0.65991	0.00394	1	0.02451	-0.01397	0.63363	0.00427	1	0.52240	0.53426	0	
280740	1885.41931	19046222839	0.50153	0.47491	1885.18518	0.20056	4071	0	0.51726	0.46896	1	0.50421	0.44156	1	0.51074	0.45526	1	0.33501	0.54717	18.87862	1.08378	1	0.60047	0.56561	21.27974	1.08378	1	-0.04132	-0.01089	0.65991	0.00385	1	0.02451	-0.01397	0.63363	0.00425	1	0.52240	0.53426	0	
280741	1885.42639	19046293883	0.50411	0.47808	1885.18518	0.20056	4071	0	0.52170	0.46098	1	0.49681	0.50788	1	0.50925	0.48443	1	0.33509	0.54718	19.05777	1.09159	1	0.60070	0.56578	21.36044	1.09159	1	-0.04132	-0.01089	0.65991	0.00381	1	0.02451	-0.01397	0.63363	0.00427	1	0.52240	0.53426	0	
280742	1885.43311	19046361199	0.50539	0.47967	1885.41284	0.02026	4072	1	0.52170	0.46098	1	0.49681	0.50788	1	0.50925	0.48443	1	0.33509	0.54718	19.05777	1.09159	1	0.60070	0.56574	21.42198	1.09159	1	-0.03984	-0.01051	0.63720	0.00381	1	0.02502	-0.01421	0.64422	0.00427	1	0.52240	0.53426	0	
280743	1885.43970	19046426690	0.50101	0.47571	1885.41284	0.02686	4072	1	0.48176	0.46697	1	0.48523	0.45274	1	0.48350	0.45986	1	0.33522	0.54706	18.74464	1.08378	1	0.60101	0.56575	21.48119	1.08378	1	-0.03984	-0.01051	0.63720	0.00395	1	0.02502	-0.01421	0.64422	0.00423	1	0.52240	0.53426	0	
280744	1885.44629	19046493628	0.49958	0.47525	1885.41284	0.03345	4072	1	0.48527	0.46486	1	0.49954	0.48101	1	0.49240	0.47293	1	0.33547	0.54695	19.06957	1.07597	1	0.60115	0.56588	21.19794	1.07597	1	-0.03984	-0.01051	0.63720	0.00386	1	0.02502	-0.01421	0.64422	0.00426	1	0.52240	0.53426	0	
280745	1885.45251	19046555849	0.49864	0.47526	1885.41284	0.03967	4072	1	0.48645	0.46971	1	0.49954	0.48095	1	0.49300	0.47533	1	0.33549	0.54697	19.08273	1.06817	1	0.60119	0.56591	21.13697	1.07606	1	-0.04008	-0.01060	0.64252	0.00386	1	0.02553	-0.01441	0.65362	0.00430	1	0.52240	0.53426	0	
280746	1885.45972	19046627931	0.49813	0.47594	1885.41284	0.04688	4072	1	0.50344	0.48262	1	0.48579	0.47876	1	0.49461	0.48069	1	0.33545	0.54713	18.50645	1.07606	1	0.60147	0.56605	21.25490	1.08396	1	-0.04008	-0.01060	0.64252	0.00397	1	0.02553	-0.01441	0.65362	0.00425	1	0.52240	0.53426	0	
280747	1885.46667	19046696781	0.49885	0.47858	1885.41284	0.05383	4072	1	0.51260	0.48959	1	0.49661	0.50986	1	0.50460	0.49973	1	0.33563	0.54723	18.91001	1.08396	1	0.60162	0.56616	21.30774	1.09186	1	-0.04008	-0.01060	0.64252	0.00393	1	0.02553	-0.01441	0.65362	0.00428	1	0.52240	0.53426	0	
280748	1885.47314	19046761791	0.49930	0.47979	1885.41284	0.06030	4072	1	0.51057	0.48028	1	0.49606	0.50102	1	0.50332	0.49065	1	0.33565	0.54729	19.05755	1.09967	1	0.60166	0.56621	21.39150	1.10756	1	-0.04152	-0.01099	0.66631	0.00393	1	0.02597	-0.01480	0.66216	0.00425	1	0.52240	0.53426	0	
280749	1885.47961	19046825975	0.49986	0.47880	1885.41284	0.06677	4072	1	0.52529	0.47701	1	0.48563	0.46081	1	0.50546	0.46891	1	0.33588	0.54742	19.06406	1.11537	1	0.60182	0.56644	21.20117	1.11537	1	-0.04152	-0.01099	0.66631	0.00386	1	0.02597	-0.01480	0.66216	0.00427	1	0.52240	0.53426	0	
280750	1885.48584	19046888326	0.49951	0.47564	1885.41284	0.07300	4072	1	0.49354	0.47401	1	0.49786	0.40771	1	0.49570	0.44086	1	0.33589	0.54750	18.89170	1.12318	1	0.60191	0.56655	21.31063	1.12318	1	-0.04152	-0.01099	0.66631	0.00387	1	0.02597	-0.01480	0.66216	0.00428	1	0.52240	0.53426	0	
280751	1885.49329	19046963550	0.49923	0.47316	1885.41284	0.08044	4072	1	0.49354	0.47401	1	0.49812	0.41276	1	0.49583	0.44338	1	0.33594	0.54757	18.84734	1.12318	1	0.60194	0.56653	21.25486	1.11528	1	-0.04025	-0.01072	0.64678	0.00385	1	0.02541	-0.01445	0.64665	0.00429	1	0.52240	0.53426	0	
280752	1885.50000	19047029722	0.49815	0.47344	1885.41284	0.08716	4072	1	0.46811	0.47967	1	0.50004	0.47465	1	0.48407	0.47716	1	0.33611	0.54743	19.08771	1.10747	1	0.60199	0.56648	21.42336	1.09958	1	-0.04025	-0.01072	0.64678	0.00391	1	0.02541	-0.01445	0.64665	0.00430	1	0.52240	0.53426	0	
280753	1885.50671	19047097577	0.49757	0.47417	1885.41284	0.09387	4072	1	0.47934	0.49221	1	0.49957	0.47650	1	0.48945	0.48436	1	0.33618	0.54721	19.23971	1.09177	1	0.60197	0.56644	21.52321	1.08387	1	-0.04025	-0.01072	0.64678	0.00392	1	0.02541	-0.01445	0.64665	0.00428	1	0.52240	0.53426	0	
280754	1885.51282	19047157794	0.49714	0.47524	1885.41284	0.09998	4072	1	0.48178	0.50143	1	0.49982	0.48116	1	0.49080	0.49130	1	0.33615	0.54718	19.29361	1.07606	1	0.60196	0.56646	21.56647	1.07606	1	-0.03961	-0.01050	0.63651	0.00392	1	0.02631	-0.01499	0.66838	0.00428	1	0.52240	0.53426	0	
280755	1885.52002	19047230749	0.49694	0.47545	1885.41284	0.10718	4072	1	0.48496	0.47272	1	0.50231	0.48493	1	0.49364	0.47882	1	0.33620	0.54713	19.14542	1.07606	1	0.60200	0.56641	21.54912	1.08396	1	-0.03961	-0.01050	0.63651	0.00392	1	0.02631	-0.01499	0.66838	0.00428	1	0.52240	0.53426	0	
280756	1885.52612	19047291251	0.49599	0.47522	1885.41284	0.11328	4072	1	0.48519	0.47264	1	0.47464	0.46983	1	0.47992	0.47124	1	0.33623	0.54715	19.12402	1.08396	1	0.60203	0.56648	21.60586	1.09186	1	-0.03961	-0.01050	0.63651	0.00392	1	0.02631	-0.01499	0.66838	0.00432	1	0.52240	0.53426	0	
280757	1885.53369	19047367630	0.49506	0.47451	1885.41284	0.12085	4072	1	0.48282	0.46308	1	0.47380	0.46039	1	0.47831	0.46173	1	0.33621	0.54717	19.07853	1.09967	1	0.60212	0.56641	21.55569	1.10756	1	-0.04126	-0.01095	0.66376	0.00395	1	0.02631	-0.01499	0.66838	0.00430	1	0.52240	0.53426	0	
280758	1885.53979	19047428708	0.49473	0.47318	1885.41284	0.12695	4072	1	0.48980	0.44591	1	0.48697	0.45009	1	0.48839	0.44800	1	0.33611	0.54724	19.05675	1.11537	1	0.60215	0.56643	21.54310	1.11537	1	-0.04126	-0.01095	0.66376	0.00401	1	0.02631	-0.01499	0.66838	0.00430	1	0.52240	0.53426	0	
280759	1885.54639	19047493731	0.49433	0.47111	1885.41284	0.13354	4072	1	0.48322	0.42464	1	0.48958	0.43489	1	0.48640	0.42977	1	0.33629	0.54694	18.99901	1.12318	1	0.60224	0.56645	21.61670	1.12318	1	-0.04126	-0.01095	0.66376	0.00385	1	0.02631	-0.01499	0.66838	0.00428	1	0.52240	0.53426	0	
280760	1885.55359	19047565725	0.49398	0.46944	1885.41284	0.14075	4072	1	0.48322	0.42464	1	0.49017	0.44409	1	0.48670	0.43436	1	0.33629	0.54706	19.04885	1.12318	1	0.60222	0.56638	21.76914	1.10821	1	-0.03952	-0.01050	0.63665	0.00391	1	0.02452	-0.01392	0.62053	0.00430	1	0.52240	0.53426	0	
280761	1885.56018	19047632389	0.49417	0.46927	1885.41284	0.14734	4072	1	0.49783	0.46373	1	0.49860	0.46722	1	0.49822	0.46548	1	0.33634	0.54701	19.05114	1.10041	1	0.60230	0.56640	21.89700	1.08544	1	-0.03952	-0.01050	0.63665	0.00396	1	0.02452	-0.01392	0.62053	0.00425	1	0.52240	0.53426	0	
280762	1885.56702	19047700610	0.49408	0.46949	1885.41284	0.15417	4072	1	0.50609	0.46211	1	0.47794	0.48671	1	0.49202	0.47441	1	0.33624	0.54702	18.86686	1.07764	1	0.60232	0.56641	21.87531	1.06267	1	-0.03952	-0.01050	0.63665	0.00391	1	0.02452	-0.01392	0.62053	0.00426	1	0.52240	0.53426	0	
280763	1885.57312	19047761318	0.49404	0.46996	1885.41284	0.16028	4072	1	0.50811	0.47143	1	0.47836	0.49146	1	0.49323	0.48144	1	0.33628	0.54705	19.01094	1.06267	1	0.60234	0.56649	21.58523	1.05477	1	-0.04081	-0.01086	0.65817	0.00389	1	0.02525	-0.01431	0.63792	0.00431	1	0.52240	0.53426	0	
280764	1885.58044	19047835062	0.49442	0.46964	1885.41284	0.16760	4072	1	0.52514	0.48072	1	0.48266	0.44248	1	0.50390	0.46160	1	0.33633	0.54687	18.85797	1.06258	1	0.60252	0.56662	21.43614	1.06965	1	-0.04081	-0.01086	0.65817	0.00390	1	0.02525	-0.01431	0.63792	0.00430	1	0.52240	0.53426	0	
280765	1885.58679	19047897737	0.49473	0.46960	1885.41284	0.17395	4072	1	0.52049	0.47702	1	0.48501	0.45980	1	0.50275	0.46841	1	0.33634	0.54710	18.97141	1.07745	1	0.60257	0.56666	21.41914	1.08452	1	-0.04081	-0.01086	0.65817	0.00392	1	0.02525	-0.01431	0.63792	0.00429	1	0.52240	0.53426	0	
280766	1885.59375	19047967968	0.49499	0.46931	1885.41284	0.18091	4072	1	0.51962	0.47272	1	0.48433	0.45061	1	0.50198	0.46166	1	0.33639	0.54721	18.82109	1.08452	1	0.60260	0.56670	21.42108	1.09948	1	-0.04025	-0.01072	0.64985	0.00397	1	0.02636	-0.01495	0.66456	0.00427	1	0.52240	0.53426	0	
280767	1885.60046	19048034472	0.49544	0.46832	1885.41284	0.18762	4072	1	0.52155	0.46899	1	0.49419	0.41194	1	0.50787	0.44046	1	0.33662	0.54720	19.33857	1.09168	1	0.60273	0.56686	21.64581	1.09958	1	-0.04025	-0.01072	0.64985	0.00384	1	0.02636	-0.01495	0.66456	0.00431	1	0.52240	0.53426	0	
280768	1885.60645	19048094376	0.49553	0.46754	1885.41284	0.19360	4072	1	0.49579	0.47392	1	0.50087	0.41613	1	0.49833	0.44503	1	0.33671	0.54721	19.23412	1.09177	1	0.60279	0.56699	21.57875	1.09967	1	-0.04025	-0.01072	0.64985	0.00388	1	0.02636	-0.01495	0.66456	0.00430	1	0.52240	0.53426	0	
280769	1885.61389	19048169614	0.49562	0.46681	1885.41284	0.20105	4072	1	0.49578	0.47387	1	0.50087	0.41607	1	0.49832	0.44497	1	0.33671	0.54721	19.23412	1.09186	1	0.60281	0.56698	21.57093	1.09976	1	-0.04025	-0.01072	0.64985	0.00388	1	0.02636	-0.01505	0.66456	0.00429	1	0.52240	0.53426	0	
280770	1885.62048	19048235543	0.49488	0.46646	1885.41284	0.20764	4072	1	0.46629	0.47343	1	0.47767	0.43736	1	0.47198	0.45540	1	0.33675	0.54724	19.20928	1.09976	1	0.60287	0.56711	21.57147	1.09976	1	-0.04025	-0.01072	0.64985	0.00387	1	0.02636	-0.01505	0.66456	0.00428	1	0.52240	0.53426	0	
280771	1885.62732	19048302842	0.49430	0.46610	1885.41284	0.21448	4072	1	0.46635	0.47833	1	0.48485	0.43075	1	0.47560	0.45454	1	0.33681	0.54726	19.29913	1.09976	1	0.60294	0.56715	21.53665	1.09976	1	-0.04025	-0.01072	0.64985	0.00388	1	0.02636	-0.01505	0.66456	0.00430	1	0.52240	0.53426	0	
280772	1885.63330	19048363608	0.49375	0.46576	1885.41284	0.22046	4072	1	0.46635	0.47833	1	0.48485	0.43075	1	0.47560	0.45454	1	0.33683	0.54728	19.32929	1.09976	1	0.60292	0.56721	21.71924	1.09976	1	-0.04025	-0.01072	0.64985	0.00388	1	0.02655	-0.01521	0.66924	0.00427	1	0.52240	0.53426	0	
280773	1885.64075	19048437551	0.49329	0.46558	1885.41284	0.22791	4072	1	0.46737	0.47586	1	0.48800	0.44347	1	0.47768	0.45967	1	0.33682	0.54726	19.16661	1.09976	1	0.60294	0.56728	21.62297	1.09976	1	-0.04025	-0.01072	0.64985	0.00387	1	0.02655	-0.01521	0.66924	0.00430	1	0.52240	0.53426	0	
280774	1885.64746	19048504287	0.49303	0.46557	1885.41284	0.23462	4072	1	0.47823	0.48498	1	0.48991	0.44538	1	0.48407	0.46518	1	0.33677	0.54728	18.97705	1.09976	1	0.60293	0.56738	21.51382	1.09976	1	-0.04025	-0.01072	0.64985	0.00384	1	0.02655	-0.01521	0.66924	0.00430	1	0.52240	0.53426	0	
280775	1885.65405	19048570232	0.49279	0.46556	1885.41284	0.24121	4072	1	0.47823	0.48498	1	0.48991	0.44538	1	0.48407	0.46518	1	0.33677	0.54728	18.97705	1.09976	1	0.60297	0.56731	21.24862	1.09976	1	-0.04025	-0.01072	0.64985	0.00384	1	0.02655	-0.01521	0.66924	0.00431	1	0.52240	0.53426	0	
280776	1885.66052	19048635953	0.49239	0.46561	1885.41284	0.24768	4072	1	0.47054	0.47833	1	0.48426	0.45642	1	0.47740	0.46738	1	0.33671	0.54730	19.13329	1.09976	1	0.60295	0.56729	21.26166	1.09976	1	-0.04025	-0.01072	0.64985	0.00382	1	0.02655	-0.01521	0.66924	0.00428	1	0.52240	0.53426	0	
280777	1885.66675	19048697854	0.49195	0.46554	1885.41284	0.25391	4072	1	0.46863	0.48084	1	0.48189	0.44533	1	0.47526	0.46308	1	0.33666	0.54729	18.86763	1.09976	1	0.60289	0.56730	21.45841	1.09976	1	-0.04025	-0.01072	0.64985	0.00384	1	0.02655	-0.01521	0.66924	0.00424	1	0.52240	0.53426	0	
280778	1885.67383	19048768892	0.49153	0.46548	1885.41284	0.26099	4072	1	0.46863	0.48084	1	0.48189	0.44533	1	0.47526	0.46308	1	0.33670	0.54736	18.90923	1.09976	1	0.60291	0.56724	21.13693	1.09976	1	-0.04025	-0.01072	0.64985	0.00382	1	0.02655	-0.01521	0.66924	0.00425	1	0.52240	0.53426	0	
280779	1885.68079	19048838360	0.49168	0.46562	1885.41284	0.26794	4072	1	0.49496	0.48813	1	0.50029	0.45452	1	0.49763	0.47133	1	0.33659	0.54723	18.86792	1.09976	1	0.60282	0.56739	21.43506	1.09976	1	-0.04025	-0.01072	0.64985	0.00384	1	0.02655	-0.01521	0.66924	0.00425	1	0.52240	0.53426	0	
280780	1885.68750	19048905384	0.49223	0.46577	1885.41284	0.27466	4072	1	0.52677	0.47369	1	0.50297	0.46987	1	0.51487	0.47178	1	0.33661	0.54730	18.80559	1.09976	1	0.60278	0.56734	21.37283	1.09976	1	-0.04025	-0.01072	0.64985	0.00383	1	0.02655	-0.01521	0.66924	0.00422	1	0.52240	0.53426	0	
280781	1885.69385	19048968115	0.49276	0.46591	1885.41284	0.28101	4072	1	0.52677	0.47369	1	0.50297	0.46987	1	0.51487	0.47178	1	0.33659	0.54734	18.76359	1.09976	1	0.60298	0.56705	20.43255	1.09976	1	-0.04025	-0.01072	0.64985	0.00386	1	0.02655	-0.01521	0.66924	0.00430	1	0.52240	0.53426	0	
280782	1885.70093	19049039358	0.49282	0.46584	1885.41284	0.28809	4072	1	0.50650	0.50141	1	0.48425	0.42451	1	0.49537	0.46296	1	0.33636	0.54749	18.73960	1.09976	1	0.60264	0.56750	21.05566	1.09976	1	-0.04025	-0.01072	0.64985	0.00385	1	0.02655	-0.01521	0.66924	0.00427	1	0.52240	0.53426	0	
280783	1885.70728	19049103497	0.49267	0.46578	1885.41284	0.29443	4072	1	0.49987	0.45097	1	0.47284	0.47524	1	0.48636	0.46311	1	0.33632	0.54744	18.53032	1.09976	1	0.60254	0.56748	21.10221	1.09976	1	-0.04025	-0.01072	0.64985	0.00387	1	0.02655	-0.01521	0.66924	0.00422	1	0.52240	0.53426	0	
280784	1885.71448	19049174740	0.49254	0.46578	1885.41284	0.30164	4072	1	0.49987	0.45097	1	0.47328	0.47992	1	0.48658	0.46545	1	0.33636	0.54755	18.90568	1.09976	1	0.60264	0.56718	20.56869	1.09186	1	-0.04025	-0.01082	0.64678	0.00383	1	0.02511	-0.01447	0.63659	0.00423	1	0.52240	0.53426	0	
280785	1885.72119	19049242482	0.49227	0.46479	1885.41284	0.30835	4072	1	0.47125	0.40066	1	0.48879	0.43864	1	0.48002	0.41965	1	0.33603	0.54758	18.73057	1.09186	1	0.60228	0.56754	20.90111	1.08396	1	-0.04025	-0.01082	0.64678	0.00381	1	0.02511	-0.01447	0.63659	0.00422	1	0.52240	0.53426	0	
280786	1885.73047	19049335279	0.49193	0.46406	1885.41284	0.31763	4072	1	0.46653	0.41583	1	0.48491	0.44352	1	0.47572	0.42968	1	0.33597	0.54760	18.80139	1.08396	1	0.60218	0.56753	21.05152	1.07606	1	-0.04025	-0.01082	0.64678	0.00378	1	0.02511	-0.01447	0.63659	0.00420	1	0.52240	0.53426	0	
280787	1885.73743	19049405042	0.49160	0.46282	1885.41284	0.32458	4072	1	0.46783	0.42105	1	0.48527	0.44853	1	0.47655	0.43479	1	0.33598	0.54763	18.68291	1.07606	1	0.60233	0.56729	20.52981	1.06817	1	-0.03961	-0.01069	0.63651	0.00380	1	0.02511	-0.01447	0.63659	0.00420	1	0.52240	0.53426	0	
280788	1885.74463	19049475909	0.49126	0.46265	1885.41284	0.33179	4072	1	0.49226	0.44515	1	0.49678	0.44934	1	0.49452	0.44725	1	0.33579	0.54776	18.71998	1.06817	1	0.60202	0.56765	21.13902	1.06817	1	-0.03961	-0.01069	0.63651	0.00382	1	0.02511	-0.01447	0.63659	0.00418	1	0.52240	0.53426	0	
280789	1885.74805	19049510814	0.49110	0.46161	1885.41284	0.33521	4072	1	0.51726	0.42214	1	0.48508	0.44706	1	0.50117	0.43460	1	0.33569	0.54776	18.68606	1.06817	1	0.60149	0.56729	21.15314	1.06817	1	-0.03961	-0.01069	0.63651	0.00384	1	0.02511	-0.01447	0.63659	0.00405	1	0.52240	0.53426	0	
280790	1885.75403	19049570322	0.49091	0.46047	1885.41284	0.34119	4072	1	0.51628	0.41694	1	0.48473	0.44210	1	0.50050	0.42952	1	0.33569	0.54765	18.49694	1.07597	1	0.60171	0.56680	20.34965	1.07597	1	-0.04152	-0.01119	0.66631	0.00385	1	0.02541	-0.01474	0.64665	0.00409	1	0.52240	0.53426	0	
280791	1885.76062	19049636599	0.49088	0.45959	1885.41284	0.34778	4072	1	0.49689	0.41554	1	0.46690	0.42008	1	0.48190	0.41781	1	0.33552	0.54771	18.60324	1.08378	1	0.60152	0.56699	20.25561	1.08378	1	-0.04152	-0.01119	0.66631	0.00380	1	0.02541	-0.01474	0.64665	0.00410	1	0.52240	0.53426	0	
280792	1885.76733	19049703564	0.49059	0.45829	1885.41284	0.35449	4072	1	0.49603	0.40217	1	0.46076	0.41909	1	0.47839	0.41063	1	0.33556	0.54778	18.90602	1.09159	1	0.60151	0.56691	20.36503	1.09159	1	-0.04152	-0.01119	0.66631	0.00374	1	0.02541	-0.01474	0.64665	0.00411	1	0.52240	0.53426	0	
280793	1885.77393	19049770017	0.49027	0.45689	1885.41284	0.36108	4072	1	0.49494	0.39695	1	0.46071	0.41861	1	0.47782	0.40778	1	0.33551	0.54759	18.48493	1.09939	1	0.60148	0.56702	20.28136	1.09233	1	-0.04130	-0.01111	0.66120	0.00378	1	0.02468	-0.01430	0.62943	0.00410	1	0.52240	0.53426	0	
280794	1885.78076	19049837471	0.48985	0.45550	1885.41284	0.36792	4072	1	0.49088	0.41131	1	0.45834	0.41694	1	0.47461	0.41413	1	0.33531	0.54748	18.18772	1.09233	1	0.60144	0.56695	20.26891	1.08526	1	-0.04130	-0.01111	0.66120	0.00378	1	0.02468	-0.01430	0.62943	0.00410	1	0.52240	0.53426	0	
280795	1885.78735	19049903570	0.48371	0.42737	1885.41284	0.36792	4072	0	0.49117	0.40852	1	0.46233	0.42573	1	0.47675	0.41712	1	0.33530	0.54754	18.19761	1.08526	1	0.60148	0.56686	20.24359	1.07819	1	-0.04130	-0.01111	0.66120	0.00374	1	0.02468	-0.01430	0.62943	0.00406	1	0.52240	0.53426	0	
280796	1885.79407	19049970537	0.48049	0.42342	1885.41284	0.36792	4072	0	0.49219	0.41323	1	0.46233	0.42573	1	0.47726	0.41948	1	0.33540	0.54761	18.34483	1.07819	1	0.60152	0.56686	20.16605	1.07819	1	-0.04130	-0.01106	0.66120	0.00379	1	0.02424	-0.01407	0.61930	0.00405	1	0.52240	0.53426	0	
280797	1885.80090	19050039171	0.47791	0.41884	1885.41284	0.36792	4072	0	0.48682	0.41126	1	0.45867	0.40807	1	0.47274	0.40966	1	0.33540	0.54761	18.34483	1.07819	1	0.60147	0.56697	20.30056	1.08526	1	-0.04130	-0.01106	0.66120	0.00379	1	0.02424	-0.01407	0.61930	0.00405	1	0.52240	0.53426	0	
280798	1885.80750	19050104873	0.47847	0.41980	1885.78735	0.02014	4073	1	0.49310	0.42355	1	0.46721	0.42182	1	0.48016	0.42269	1	0.33540	0.54764	18.33481	1.08526	1	0.60149	0.56700	20.27662	1.09233	1	-0.04130	-0.01106	0.66120	0.00378	1	0.02424	-0.01407	0.61930	0.00404	1	0.52240	0.53426	0	
280799	1885.81433	19050173612	0.47871	0.41991	1885.78735	0.02698	4073	1	0.49209	0.41894	1	0.46721	0.42182	1	0.47965	0.42038	1	0.33540	0.54764	18.33481	1.09233	1	0.60152	0.56704	20.21114	1.09233	1	-0.04130	-0.01106	0.66120	0.00378	1	0.02468	-0.01435	0.62943	0.00402	1	0.52240	0.53426	0	
280800	1885.82141	19050243776	0.47900	0.42075	1885.78735	0.03406	4073	1	0.49357	0.40517	1	0.46740	0.44463	1	0.48048	0.42490	1	0.33538	0.54769	18.39445	1.09233	1	0.60149	0.56723	20.03904	1.08526	1	-0.04130	-0.01106	0.66120	0.00374	1	0.02468	-0.01435	0.62943	0.00407	1	0.52240	0.53426	0	
